id	created_time	location	no_comments	no_likes	filter	link	caption	thumbnail	tags	user_name	user_id
1081014764587854990_224633466	24/09/2015 11:30		0	23	Normal	https://instagram.com/p/8AiTNwNiyO/	...ins daha güzel bayramlar görürüz🙏 #cocuklarhepgülsün #aylan	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e35/11856797_917080811691288_830770214_n.jpg	cocuklarhepgülsün, aylan	ayca_90	224633466
1080764708920996659_1499070235	24/09/2015 3:13		0	31	Normal	https://instagram.com/p/7_pcbRA7Mz/	#sadem_hussein #aylan 💖😓😵😧😢😢😢	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e15/11950574_1636831516597702_274051165_n.jpg	sadem_hussein, aylan	selimchaieb	1499070235
1080716124790266774_1535202629	24/09/2015 1:37		0	22	Normal	https://instagram.com/p/7_eZbxKRuW/	#Repost @mehdifoundation with @repostapp ・・・ Islamic Countries’ Inaction during the Syrian Crises https://medium.com/messiah-foundation-international/islamic-countries-inaction-during-the-syrian-crises-e15e5a89facb The image of Aylan Kurdi shocked the world and lead to a global outpouring of support for Syrian refugees on humanitarian grounds. This begs the question: why did so many Syrians have to take such a treacherous journey to Europe when there are well-off Islamic countries so close to them? #YounusAlGohar #Medium #Syria #SyrianRefugees #Aylan #AylanKurdi #Refugees #ISIS #ISIL #Daesh #refugee #refugeecrises #syriancrisis #migrants #migrantcrisis #europe #UnitedKingdom #asylum #asylumseekers #Muslim #Islam #radicalmuslims #radicals #infidel #British #DavidCameron #UAE #SaudiArabia #Qatar	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e35/11247031_1641913679383741_364184134_n.jpg	europe, infidel, medium, unitedkingdom, muslim, migrantcrisis, syrianrefugees, davidcameron, british, isis, asylum, uae, repost, qatar, migrants, aylankurdi, saudiarabia, radicals, refugee, isil, younusalgohar, asylumseekers, refugeecrises, radicalmuslims, syriancrisis, daesh, syria, islam, refugees, aylan	naveed_bd	1535202629
1080636718998633055_2036982573	23/09/2015 22:59		0	25	Normal	https://instagram.com/p/7_MV7XKDpf/	#humanity #noborders #jesuisaylan #refugees #aylan #refuge #asyl #syria #syrien #stopassad #aleppo #kobane #migrants #integration #germany #merkel #democracy #freedom #peace @syria_here	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s320x320/e35/1921928_1513507622304481_1124154610_n.jpg	syrien, merkel, kobane, migrants, germany, stopassad, refuge, jesuisaylan, noborders, democracy, freedom, peace, integration, aleppo, asyl, syria, refugees, humanity, aylan	one.world.only	2036982573
1080621129767352709_803446053	23/09/2015 22:28	45.770583, 4.831558	2	21	Juno	https://instagram.com/p/7_IzEwkHmF/	Seen on the way back from work 💥👀💭 #syrianchild #aylan #shattering #streetart #message #consequencesofwar #powerfulimage #lyon	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/928341_433190460219726_1813912363_n.jpg	lyon, streetart, consequencesofwar, shattering, powerfulimage, message, syrianchild, aylan	msolyon	803446053
1080557036064427762_2110482770	23/09/2015 20:20	37.9754219, 23.740839	0	27	Normal	https://instagram.com/p/7-6OY2K07y/	"Protesters in solidarity with #refugees hang anti-imperialist banner outside the #EU offices in #Athens, unhang and burn EU flag. Banner reads ""Killers, thieves, murderers are the European imperialists"" #ig_athens #ig_greece #greece #photojournalism #kke #communist #protest #protester #rally #refugeesGr #RefugeeCrisis #refugeeswelcome #pame #aylan"	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11925813_157557874587341_786955201_n.jpg	photojournalism, refugeesgr, refugeeswelcome, kke, protest, greece, eu, rally, pame, refugeecrisis, athens, ig_athens, communist, ig_greece, refugees, aylan, protester	savvaskarmaniolas	2110482770
1080500506123689363_1264872166	23/09/2015 18:28		1	19	Nashville	https://instagram.com/p/7-tXxPId2T/	@ig010prs01 'in bebişi için yazılmış satırlar... Armağanımdır,içinde kendini bulan tüm ÇOCUKLAR'a... #şiir #derûn #bayram #kurbanbayramı #bebek #deniz #aylan	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s480x480/e35/11326164_763675500445527_1856140905_n.jpg	bayram, kurbanbayramı, şiir, derûn, bebek, aylan, deniz	veysel_erkoc_	1264872166
1080446987259501519_26838989	23/09/2015 16:42		0	18	Normal	https://instagram.com/p/7-hM96PlvP/	#SyrianChild#Aylan#immigration# streetart#nyc#7ave#	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11910160_883750508366625_95341565_n.jpg	nyc, 7ave, immigration, aylan, syrianchild	jcm1987	26838989
1080411887961464601_2207290854	23/09/2015 15:32		0	18	Ludwig	https://instagram.com/p/7-ZONJDV8Z/	#aylan son yılların en anlamlı karikatürü.	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11909946_495612130607146_1886993620_n.jpg	aylan	okanmertb	2207290854
1080401360275946248_820586581	23/09/2015 15:11		1	41	Normal	https://instagram.com/p/7-W1AeGLsI/	#syria #chile #barriolastarria #aylan #aylankurdi	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/1517154_744572362314454_1133093388_n.jpg	syria, aylan, aylankurdi, barriolastarria, chile	ferrand_betania	820586581
1080356054613651969_1176658099	23/09/2015 13:41		1	14	Clarendon	https://instagram.com/p/7-MhuSMHIB/	#aylan	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s480x480/e35/11906344_172217239781573_470543162_n.jpg	aylan	kunjutti_b4u	1176658099
1080321221102942697_2036982573	23/09/2015 12:32		3	32	Normal	https://instagram.com/p/7-Em1DKDnp/	#stopassad @syria_here #stopisis #terrorists #humanity #noborders #refugees #aylan #refuge #asyl #syria #syrien #assad #aleppo #homs #kobane #peace	https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e35/11379326_952908174781535_823863061_n.jpg	syrien, terrorists, kobane, homs, assad, stopassad, refuge, stopisis, noborders, peace, aleppo, asyl, syria, refugees, humanity, aylan	one.world.only	2036982573
1080171907016097573_905880830	23/09/2015 7:35		3	28	Unknown	https://instagram.com/p/79iqBeDP8l/	#Syria #refugeecrisis #aylan #love https://medium.com/@khalid_firdous/aylan-kurdi-a-hero-like-none-cf107ad790c4	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/11254137_1500656053578923_1983773354_n.jpg	syria, refugeecrisis, love, aylan	khalid_firdous	905880830
1080089267864715053_2122564718	23/09/2015 4:51		0	19	Normal	https://instagram.com/p/79P3dwyb8t/	#love #sad #Aylan #RIP #RestInParadise	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e35/11917890_498360710327480_209291025_n.jpg	restinparadise, love, rip, aylan, sad	effing_perfect	2122564718
1079985949556234540_34113477	23/09/2015 1:26		1	205	Normal	https://instagram.com/p/784X_Ftlks/	Blessed are Those Who Save and Serve Humanity. #kiyiyavuraninsanlik #aylankurdi #aylan	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s480x480/e35/11887227_877705052320506_1077478668_n.jpg	aylankurdi, aylan, kiyiyavuraninsanlik	jakieaestheticbeauty	34113477
1079968257920116948_2105060425	23/09/2015 0:51		4	26	Normal	https://instagram.com/p/780WieBqjU/	Quem somos eu? Essa senhora não é tão senhora assim. Tem apenas 45 anos. Quando eu era criança achava que as mulheres de 45 eram senhoras assim. Hoje não são mais. As daqui não. As da guerra, sim. Essa moça-senhora é a avó do Alan. Aquele menininho lá da beira do mar, que só queria uma terra para morar. O nome dele não era Aylan (perdão Alan, também erramos o seu nome). Esses brinquedos eram dele e do Galib, o irmãozinho de 5 anos. Tenho um filho de 3, igual o Alan, e um de 5, igual o Galib. E a sorte de terem nascido em São José dos Campos e não em Kobani. Há vinte dias lhe perdi perdão, Alan, e lhe disse que não te esqueceria. E não vou. Cumprirei minha promessa apesar de serem tempos nos quais ela não é mais dívida, mas dúvida. É que se duvida se quem a faz manterá a palavra. Lutarei bravamente para manter a minha e, por isso, estas daqui vão novamente para você e para a sua avó. Essa moça sofrida, que perdeu filha, perdeu netos e ganha todo dia o risco de um bombardeio ou tiro de quem não é mais gente e usa faca para arrancar cabeça que pensa diferente. Cumprirei minha promessa nem que seja para lembrar de você para quem lhe esquecer. E para lembrar que ninguém vive bem sozinho. Que antes de mim tem que vir nós. Eu sei. É difícil. Acabamos nos acostumando ou me acostumando e esquecendo do nos. De nós. Da gente. Outro dia achei que estava cansada dos discursos de esquerda. É que essa coisa de posição política acaba se desvirtuando e não se sabe mais para que lado alguém foi. Os que iam para cá mudaram de lado. Os que ia para lá estão parados. Outros andam em círculo e não entendem que o lado que se vai não significa que se quer ir morar em Cuba ou nunca mais comprar nada ou ter de dividir a casa com quem nunca se viu. Alguns não sabem que ser de um lado ou de outro não tem nada a ver com isso. É que às vezes se esquece de ouvir. Só falar e achar que se sabe o que outro quis dizer. E quer saber. Como isso aqui não é crônica sobre política mas sobre gente, não me importa o nome do lado. Nós tínhamos que vir antes de mim. (Continua no comentário)	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e15/11848979_1700612143506341_2140053150_n.jpg	cronicas, cronicasdeumamentedesequilibrada, textododiaparanos, aylan, alan, writing	p.p.prado	2105060425
1079896870550121780_1147148210	22/09/2015 22:29		0	32	Normal	https://instagram.com/p/78kHtzMi00/	Islamic Countries’ Inaction during the Syrian Crises https://medium.com/messiah-foundation-international/islamic-countries-inaction-during-the-syrian-crises-e15e5a89facb The image of Aylan Kurdi shocked the world and lead to an global outpouring of support for Syrian refugees on humanitarian grounds. This begs the question: why did so many Syrians have to take such a treacherous journey to Europe when there are well-off Islamic countries so close to them? #YounusAlGohar #Medium #Syria #SyrianRefugees #Aylan #AylanKurdi #Refugees #ISIS #ISIL #Daesh #refugee #refugeecrises #syriancrisis #migrants #migrantcrisis #europe #UnitedKingdom #asylum #asylumseekers #Muslim #Islam #radicalmuslims #radicals #infidel #British #DavidCameron #UAE #SaudiArabia	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e35/11821942_186919048306790_735778278_n.jpg	europe, infidel, medium, unitedkingdom, muslim, migrantcrisis, syrianrefugees, davidcameron, british, isis, asylum, uae, islam, migrants, aylankurdi, saudiarabia, radicals, refugee, younusalgohar, asylumseekers, refugeecrises, radicalmuslims, syriancrisis, daesh, syria, isil, refugees, aylan	sumair_aslam_bd	1147148210
1079863025579327248_1528698838	22/09/2015 21:22		9	45	Normal	https://instagram.com/p/78cbNNu_8Q/	#flüchtlinge#refugees#mundaufmachen#schautnichtweg#aylan#kobane	https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/11849047_1493712057595466_1882180877_n.jpg	refugees, mundaufmachen, flüchtlinge, schautnichtweg, kobane, aylan	uyhh2.2	1528698838
1079831491491818595_12577458	22/09/2015 20:19	29.750218441, -95.478930064	0	69	Gingham	https://instagram.com/p/78VQUzpmxj/	"Thank you to everyone who came out last night to support @amaanahrefugeeservices at @dishsociety Thank you to Rauf who purchased ""Aylan"" 50% will go to Amaanah. #art #houston #humanitarian #titofabian #aylan #refugees"	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11917730_1663336143912866_1494980169_n.jpg	houston, art, titofabian, humanitarian, refugees, aylan	tito_fabian	12577458
1079806324149645554_436692619	22/09/2015 19:29		1	41	Lo-fi	https://instagram.com/p/78PiF5KPDy/	Did you know that more than 50% of the Syrian refugees are children? ALL the profits from our t-shirts will go towards the children of Syria. Our goal is to raise $100,000 and we need your help! Get yours now at EastEssence.com! #EEHelpSyriasChildren #EastEssence #Help #Syria #Aylan #NoLostGeneration	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11849407_130193264001060_234157671_n.jpg	help, syria, eastessence, nolostgeneration, aylan, eehelpsyriaschildren	eastessence	436692619
1079795344417922541_1991512470	22/09/2015 19:07		0	64	Clarendon	https://instagram.com/p/78NCUOJp3t/	#aylan #oilpainting #draw #drawing #painting #paint #istanbul #yağlıboya #resim #ressam #color #artgallery #artist #sanat #sanatçı #sanatgalerisi #sanatsal #colorfull #iyiakşamlar #goodnight	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11849039_1179462168735394_1169577425_n.jpg	draw, color, colorfull, goodnight, sanatsal, sanatçı, artgallery, istanbul, artist, sanat, sanatgalerisi, resim, iyiakşamlar, paint, yağlıboya, ressam, painting, drawing, aylan, oilpainting	dogukan_cigdem	1991512470
1079794683479498202_1991512470	22/09/2015 19:06	41.130119939, 29.269133722	0	63	Normal	https://instagram.com/p/78M4srJp3a/	#aylan #oilpainting #draw #drawing #painting #paint #istanbul #yağlıboya #resim #ressam #color #artgallery #artist #sanat #sanatçı #sanatgalerisi #sanatsal #colorfull #iyiakşamlar #goodnight	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11909167_498775466970190_986534205_n.jpg	draw, color, colorfull, goodnight, sanatsal, sanatçı, artgallery, istanbul, artist, sanat, sanatgalerisi, resim, iyiakşamlar, paint, yağlıboya, ressam, painting, drawing, aylan, oilpainting	dogukan_cigdem	1991512470
1079760980829288562_2036982573	22/09/2015 17:59		0	33	Normal	https://instagram.com/p/78FOQoqDhy/	#humanity #noborders #jesuisaylan #refugees #aylan #refuge #asyl #migrants #integration #germany #merkel #democracy #willkommenskultur #peace #wirschaffendas #bundeskanzlerin #peace	https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s320x320/e35/10522827_914306295289134_1927450929_n.jpg	merkel, bundeskanzlerin, migrants, germany, refuge, jesuisaylan, noborders, willkommenskultur, democracy, peace, integration, asyl, wirschaffendas, refugees, humanity, aylan	one.world.only	2036982573
1079713310116637478_1014184313	22/09/2015 16:24		0	11	Crema	https://instagram.com/p/776Yj0w2sm/	☕️🔝👍😘😍❤️🚲 #aylan #ilan #mum	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/11821184_1701408010090893_767751488_n.jpg	mum, ilan, aylan	ornela_mj	1014184313
1079686325389098313_2148572686	22/09/2015 15:31		2	70	Normal	https://instagram.com/p/770P4Vqf1J/	By @kyungri00 #aylan #peace #aylankurdi #humanity #war #sad #drawing #sketch #artwork #kids #syria	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11925773_1475289156107658_1565978542_n.jpg	sketch, kids, aylankurdi, war, peace, sad, artwork, syria, drawing, humanity, aylan	bigbangartt	2148572686
1079620341286397533_268447648	22/09/2015 13:19	45.46427951, 9.191714625	1	22	Normal	https://instagram.com/p/77lPr2qWZd/	#inspiration #duomo #milan #sculpture #men #son #baby #coolhunting #art #marble #wishes #aylan #children	https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/11856602_432443256947349_1096085330_n.jpg	art, duomo, men, children, son, milan, wishes, baby, coolhunting, sculpture, marble, aylan, inspiration	romarioembus	268447648
1079612212358294529_2047334746	22/09/2015 13:03		11	11	Normal	https://instagram.com/p/77jZZMyiwB/	"Se avete condiviso la foto di #aylan pianto per il ""dramma"" #migranti sappiate che questo è L'ISLAM. #vergogna#poveraitalia#fecciarossa#comunisti#svegliatevi#stopsbarchi#bastaimmigrazione#renzi#renziacasa#alfanoacasa#italiaagliitaliani"	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11881729_911564925577366_186534709_n.jpg	comunisti, renziacasa, bastaimmigrazione, alfanoacasa, italiaagliitaliani, renzi, aylan, svegliatevi, vergogna, migranti, poveraitalia, fecciarossa, stopsbarchi	hair_maker_tv	2047334746
1079604738200398651_1014184313	22/09/2015 12:48		0	5	Juno	https://instagram.com/p/77hsoWQ2s7/	🚲 #aylan pa sem te uspela slikat 😘😝 #ilan 😘	https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11810000_1054679181238985_1390108377_n.jpg	ilan, aylan	ornela_mj	1014184313
1079586849977565018_372381566	22/09/2015 12:13		0	34	Normal	https://instagram.com/p/77doUpGH9a/	True story 😂😂😂 #firstpost #instadaily #aylan #igersoftheday #gramoftheday #instagramhub #bestoftheday #tbt #picoftheday #igdaily #statigram #instatalent #insta_global #ig_snapshots #gfotogram #igscout #instagramer #insta_crew #instapicture #instagold #instagroove #instahub #photoaday #golook #bestphoto #instapic #life #tagsta_ #ig_universal #instaweb	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e35/11850317_1479233975712341_1983745010_n.jpg	gfotogram, life, tagsta_, instahub, instagroove, instapic, tbt, photoaday, instaweb, instagold, insta_global, instadaily, bestphoto, instagramhub, igersoftheday, igscout, instatalent, insta_crew, ig_universal, golook, ig_snapshots, bestoftheday, instapicture, statigram, igdaily, firstpost, instagramer, gramoftheday, picoftheday, aylan	elio.sun	372381566
